open,high,low,close,volume
2516.01,2519.565,2513.095,2518.52,24558.0
2518.505,2521.9,2515.605,2517.925,34044.0
2517.915,2529.3,2507.73,2522.33,45831.0
2522.375,2523.07,2485.19,2489.11,119745.0
2489.105,2497.915,2486.015,2497.565,32900.0
2496.79,2498.365,2495.61,2496.065,11881.0
2496.085,2500.59,2494.805,2498.28,34124.0
2498.265,2498.37,2485.61,2492.245,52630.0
2492.345,2504.195,2492.17,2500.94,42994.0
2500.94,2505.36,2493.31,2504.475,59853.0
2504.485,2507.265,2499.47,2506.395,20813.0
2506.73,2507.74,2504.865,2505.44,8733.0
2505.445,2506.915,2501.125,2501.82,29169.0
2501.835,2507.795,2500.19,2502.35,39011.0
2502.345,2514.14,2500.21,2513.905,41646.0
2513.925,2518.535,2500.945,2514.485,70007.0
2514.475,2517.575,2512.17,2516.735,19036.0
2516.55,2519.18,2516.235,2516.65,9311.0
2516.655,2522.615,2515.02,2519.635,38211.0
2519.63,2529.09,2519.385,2524.355,50050.0
2524.405,2524.765,2502.27,2508.22,54134.0
2508.215,2520.16,2501.0,2515.26,93628.0
2515.215,2516.945,2509.87,2511.675,25088.0
2512.945,2513.925,2511.145,2512.26,6834.0
2512.275,2517.845,2511.095,2517.045,26894.0
2517.145,2522.36,2514.59,2517.43,36556.0
2517.425,2535.45,2513.12,2528.585,48590.0
2528.575,2555.245,2522.075,2550.825,91135.0
2550.82,2560.13,2550.23,2558.655,31953.0
2558.38,2562.765,2556.795,2561.66,11677.0
2561.665,2570.15,2560.035,2568.945,39723.0
2568.93,2571.115,2563.2,2570.075,50890.0
2569.77,2576.01,2563.78,2575.87,48532.0
2575.915,2585.21,2573.2,2584.38,73710.0
2584.375,2586.16,2577.26,2578.715,27280.0
2578.79,2582.485,2577.595,2581.41,9087.0
2581.335,2589.05,2579.96,2585.915,18716.0
2585.93,2589.715,2579.57,2586.93,36386.0
2586.89,2588.36,2575.245,2583.45,41949.0
2583.485,2589.405,2576.18,2583.775,57424.0
2583.675,2584.205,2579.685,2582.665,15483.0
2582.66,2584.425,2580.3,2580.305,7509.0
2580.31,2586.36,2574.975,2576.935,21558.0
2576.92,2587.02,2574.625,2580.18,34697.0
2580.195,2581.76,2568.4,2577.84,49085.0
2577.98,2582.3,2561.51,2563.19,66332.0
2563.13,2571.655,2560.78,2569.59,23054.0
2570.325,2574.85,2570.035,2573.08,8463.0
2573.09,2576.54,2568.1,2568.73,35517.0
2568.705,2572.015,2565.79,2569.835,37853.0
2569.83,2580.775,2568.04,2576.3,36430.0
2576.315,2578.64,2568.12,2574.955,55747.0
2574.945,2600.29,2546.86,2559.3,96942.0
2559.235,2561.6,2555.715,2558.825,17704.0
2558.82,2566.775,2551.16,2564.185,49389.0
2564.15,2586.675,2564.085,2585.025,57488.0
2585.02,2594.945,2573.27,2576.825,66752.0
2576.83,2592.635,2569.815,2591.8,82451.0
2591.81,2592.735,2586.005,2586.91,23143.0
2586.52,2588.565,2586.145,2588.125,8252.0
2588.13,2594.44,2584.875,2593.83,35287.0
2593.87,2612.77,2592.505,2609.815,49286.0
2609.82,2619.395,2602.52,2615.63,52222.0
2615.605,2625.79,2602.665,2624.975,92286.0
2624.95,2625.445,2617.915,2622.235,35463.0
2621.365,2622.06,2618.265,2618.415,8592.0
2618.33,2631.185,2616.175,2629.5,34181.0
2629.495,2631.405,2613.89,2616.935,48768.0
2616.93,2628.17,2615.51,2627.125,43017.0
2627.15,2634.905,2625.685,2628.235,70407.0
2628.295,2629.145,2625.7,2628.63,21682.0
2627.79,2628.53,2623.87,2625.26,8371.0
2625.3,2638.35,2624.995,2638.175,44487.0
2638.185,2640.18,2622.68,2629.105,56918.0
2629.11,2636.245,2623.465,2633.255,53585.0
2633.26,2655.32,2631.05,2653.63,86467.0
2653.615,2664.38,2649.88,2657.26,30958.0
2658.69,2661.19,2656.685,2660.905,11628.0
2660.98,2670.605,2655.58,2658.97,50561.0
2658.875,2659.905,2651.415,2655.94,48451.0
2655.935,2660.88,2652.8,2659.525,42952.0
2659.52,2667.505,2649.7,2653.79,74734.0
2653.695,2663.06,2653.22,2656.995,22196.0
2657.74,2660.44,2655.485,2659.11,10414.0
2659.12,2662.945,2657.165,2660.75,31211.0
2660.745,2670.56,2658.05,2669.095,52698.0
2669.1,2685.64,2666.985,2677.33,67621.0
